datetime,date,year,month,day,wday,hour,minute,color,direction,station,problem,type,delay,order,average_rides
2014-09-05T17:22:00Z,9/5/14,2014,9,5,Fri,17,22,Red,Shady Grove,Silver Spring,did not operate,Train delay,8,24,13195
2014-09-04T06:53:00Z,9/4/14,2014,9,4,Thu,6,53,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,12947
2014-09-04T07:44:00Z,9/4/14,2014,9,4,Thu,7,44,Orange,Vienna,East Falls Church,a brake problem,Mechanical,10,4,4163
2014-09-04T07:44:00Z,9/4/14,2014,9,4,Thu,7,44,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,12947
2014-09-04T08:39:00Z,9/4/14,2014,9,4,Thu,8,39,Red,Shady Grove,Metro Center,a brake problem,Mechanical,3,15,27883
2014-09-04T10:31:00Z,9/4/14,2014,9,4,Thu,10,31,Green,Branch Avenue,Greenbelt,maintenance activity,Maintenance,6,21,6541
2014-09-04T12:09:00Z,9/4/14,2014,9,4,Thu,12,9,Red,Silver Spring,Brookland-CUA,a brake problem,Mechanical,6,21,6673
2014-09-04T12:50:00Z,9/4/14,2014,9,4,Thu,12,50,Red,Silver Spring,Woodley Park,a brake problem,Mechanical,8,12,7240
2014-09-04T13:32:00Z,9/4/14,2014,9,4,Thu,13,32,Red,Silver Spring,White Flint,a track problem,Track obstruction,5,4,3889
2014-09-04T15:01:00Z,9/4/14,2014,9,4,Thu,15,1,Blue,Largo Town Center,Stadium-Armory,an operational problem,Train delay,4,22,3022
2014-09-04T15:46:00Z,9/4/14,2014,9,4,Thu,15,46,Red,Silver Spring,Rockville,a door problem,Mechanical,7,2,4769
2014-09-04T15:54:00Z,9/4/14,2014,9,4,Thu,15,54,Yellow,Mt. Vernon Square,Huntington,did not operate,Train delay,6,1,8314
2014-09-04T16:42:00Z,9/4/14,2014,9,4,Thu,16,42,Red,Glenmont,Dupont Circle,a door problem,Mechanical,8,13,20889
2014-09-04T17:00:00Z,9/4/14,2014,9,4,Thu,17,0,Orange,Vienna,Stadium-Armory,a brake problem,Mechanical,12,21,3022
2014-09-04T17:45:00Z,9/4/14,2014,9,4,Thu,17,45,Orange,Vienna,New Carrollton,did not operate,Train delay,6,26,9098
2014-09-04T18:33:00Z,9/4/14,2014,9,4,Thu,18,33,Orange,New Carrollton,Ballston-MU,a brake problem,Mechanical,6,5,11673
2014-09-04T20:03:00Z,9/4/14,2014,9,4,Thu,20,3,Red,Shady Grove,Twinbrook,an operational problem,Train delay,12,3,4470
2014-09-03T06:37:00Z,9/3/14,2014,9,3,Wed,6,37,Red,Silver Spring,Rhode Island Ave-Brentwood,an equipment problem,Mechanical,6,20,6070
2014-09-03T08:47:00Z,9/3/14,2014,9,3,Wed,8,47,Yellow,Mt. Vernon Square,Huntington,did not operate,Train delay,6,1,8314
2014-09-03T08:57:00Z,9/3/14,2014,9,3,Wed,8,57,Blue,Franconia-Springfield,Foggy Bottom-GWU,a brake problem,Mechanical,12,11,22053
2014-09-03T09:06:00Z,9/3/14,2014,9,3,Wed,9,6,Red,Silver Spring,Brookland-CUA,an operational problem,Train delay,8,21,6673
2014-09-03T09:18:00Z,9/3/14,2014,9,3,Wed,9,18,Orange,Vienna,West Falls Church,a brake problem,Mechanical,6,3,10597
2014-09-03T11:09:00Z,9/3/14,2014,9,3,Wed,11,9,Red,Shady Grove,Woodley Park,a signal problem,Mechanical,5,12,7240
2014-09-03T11:25:00Z,9/3/14,2014,9,3,Wed,11,25,Yellow,Fort Totten,Gallery Pl-Chinatown,an unattended package,Unattended package,4,11,25780
2014-09-03T14:15:00Z,9/3/14,2014,9,3,Wed,14,15,Green,Branch Avenue,Greenbelt,a signal problem,Mechanical,8,21,6541
2014-09-03T16:12:00Z,9/3/14,2014,9,3,Wed,16,12,Silver,Wiehle-Reston East,Foggy Bottom-GWU,an operational problem,Train delay,6,12,22053
2014-09-03T16:58:00Z,9/3/14,2014,9,3,Wed,16,58,Orange,Vienna,East Falls Church,a brake problem,Mechanical,12,4,4163
2014-09-03T17:00:00Z,9/3/14,2014,9,3,Wed,17,0,Red,Shady Grove,Metro Center,a door problem,Mechanical,11,15,27883
2014-09-03T18:12:00Z,9/3/14,2014,9,3,Wed,18,12,Orange,Vienna,Minnesota Ave,a brake problem,Mechanical,6,22,3005
2014-09-03T21:24:00Z,9/3/14,2014,9,3,Wed,21,24,Red,Glenmont,NoMa-Gallaudet U,a door problem,Mechanical,12,19,8412
2014-09-03T23:03:00Z,9/3/14,2014,9,3,Wed,23,3,Orange,New Carrollton,Cheverly,an equipment problem,Mechanical,8,24,1493
2014-09-02T06:52:00Z,9/2/14,2014,9,2,Tue,6,52,Red,Silver Spring,Medical Center,a brake problem,Mechanical,6,6,5988
2014-09-02T08:35:00Z,9/2/14,2014,9,2,Tue,8,35,Red,Glenmont,Farragut North,a brake problem,Mechanical,6,14,25398
2014-09-02T12:12:00Z,9/2/14,2014,9,2,Tue,12,12,Red,Silver Spring,Judiciary Sq,a brake problem,Mechanical,6,17,8960
2014-09-02T12:43:00Z,9/2/14,2014,9,2,Tue,12,43,Orange,New Carrollton,West Falls Church,a brake problem,Mechanical,13,3,10597
2014-09-02T14:30:00Z,9/2/14,2014,9,2,Tue,14,30,Green,Branch Avenue,Columbia Heights,an equipment problem,Mechanical,12,15,12755
2014-09-02T15:10:00Z,9/2/14,2014,9,2,Tue,15,10,Green,Greenbelt,Suitland,a brake problem,Mechanical,13,2,5677
2014-09-02T15:11:00Z,9/2/14,2014,9,2,Tue,15,11,Silver,Largo Town Center,Farragut West,an equipment problem,Mechanical,4,13,23147
2014-09-02T15:49:00Z,9/2/14,2014,9,2,Tue,15,49,Silver,Wiehle-Reston East,Largo Town Center,did not operate,Train delay,6,28,4912
2014-09-02T15:51:00Z,9/2/14,2014,9,2,Tue,15,51,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6541
2014-09-02T16:05:00Z,9/2/14,2014,9,2,Tue,16,5,Orange,New Carrollton,West Falls Church,did not operate,Train delay,6,3,10597
2014-09-02T17:44:00Z,9/2/14,2014,9,2,Tue,17,44,Red,Shady Grove,Dupont Circle,a door problem,Mechanical,8,13,20889
2014-09-01T00:44:00Z,9/1/14,2014,9,1,Mon,0,44,Silver,Wiehle-Reston East,McLean,a signal problem,Mechanical,26,5,NA
2014-09-01T06:54:00Z,9/1/14,2014,9,1,Mon,6,54,Blue,Franconia-Springfield,Largo Town Center,a brake problem,Mechanical,6,27,4912
2014-09-01T07:46:00Z,9/1/14,2014,9,1,Mon,7,46,Blue,Franconia-Springfield,Largo Town Center,did not operate,Train delay,15,27,4912
2014-09-01T07:56:00Z,9/1/14,2014,9,1,Mon,7,56,Red,Shady Grove,Rockville,a brake problem,Mechanical,12,2,4769
2014-09-01T07:56:00Z,9/1/14,2014,9,1,Mon,7,56,Silver,Wiehle-Reston East,Largo Town Center,an operational problem,Train delay,10,28,4912
2014-09-01T08:01:00Z,9/1/14,2014,9,1,Mon,8,1,Blue,Franconia-Springfield,Largo Town Center,did not operate,Train delay,12,27,4912
2014-09-01T10:38:00Z,9/1/14,2014,9,1,Mon,10,38,Blue,Largo Town Center,Arlington Cemetery,an operational problem,Train delay,4,9,1744
2014-09-01T11:01:00Z,9/1/14,2014,9,1,Mon,11,1,Red,Glenmont,Woodley Park,police activity,Official business,9,12,7240
2014-09-01T12:39:00Z,9/1/14,2014,9,1,Mon,12,39,Red,Friendship Heights,Fort Totten,a signal problem,Mechanical,4,22,7976
2014-09-01T15:16:00Z,9/1/14,2014,9,1,Mon,15,16,Blue,Franconia-Springfield,King St-Old Town,a track problem,Track obstruction,9,3,9170
2014-09-01T18:31:00Z,9/1/14,2014,9,1,Mon,18,31,Red,Glenmont,Takoma,a signal problem,Mechanical,4,23,5813
2014-08-31T01:24:00Z,8/31/14,2014,8,31,Sun,1,24,Orange,New Carrollton,Landover,striking a deer,Track obstruction,28,25,2087
2014-08-31T09:30:00Z,8/31/14,2014,8,31,Sun,9,30,Red,Friendship Heights,Brookland-CUA,a brake problem,Mechanical,12,21,6673
2014-08-31T11:00:00Z,8/31/14,2014,8,31,Sun,11,0,Blue,Largo Town Center,Smithsonian,a brake problem,Mechanical,6,16,10911
2014-08-31T11:49:00Z,8/31/14,2014,8,31,Sun,11,49,Red,Glenmont,Van Ness-UDC,a door problem,Mechanical,6,10,6505
2014-08-30T07:27:00Z,8/30/14,2014,8,30,Sat,7,27,Yellow,Mt. Vernon Square,Huntington,an operational problem,Train delay,5,1,8314
2014-08-30T07:42:00Z,8/30/14,2014,8,30,Sat,7,42,Yellow,Mt. Vernon Square,Huntington,did not operate,Train delay,15,1,8314
2014-08-30T07:53:00Z,8/30/14,2014,8,30,Sat,7,53,Blue,Franconia-Springfield,King St-Old Town,a signal problem,Mechanical,6,3,9170
2014-08-30T11:37:00Z,8/30/14,2014,8,30,Sat,11,37,Silver,Largo Town Center,Federal Triangle,a brake problem,Mechanical,15,16,8498
2014-08-30T12:01:00Z,8/30/14,2014,8,30,Sat,12,1,Blue,Largo Town Center,Foggy Bottom-GWU,a brake problem,Mechanical,5,11,22053
2014-08-30T14:48:00Z,8/30/14,2014,8,30,Sat,14,48,Yellow,Mt. Vernon Square,Huntington,a door problem,Mechanical,5,1,8314
2014-08-30T14:59:00Z,8/30/14,2014,8,30,Sat,14,59,Yellow,Huntington,Mt. Vernon Sq,a brake problem,Mechanical,4,12,4541
2014-08-30T22:42:00Z,8/30/14,2014,8,30,Sat,22,42,Silver,Wiehle-Reston East,Clarendon,a brake problem,Mechanical,20,9,4667
2014-08-29T05:17:00Z,8/29/14,2014,8,29,Fri,5,17,Red,Shady Grove,Fort Totten,late clearing track equipment,Maintenance,8,22,7976
2014-08-29T06:13:00Z,8/29/14,2014,8,29,Fri,6,13,Yellow,Huntington,Mt. Vernon Sq,an equipment problem,Mechanical,8,12,4541
2014-08-29T06:31:00Z,8/29/14,2014,8,29,Fri,6,31,Orange,Vienna,Federal Center SW,an equipment problem,Mechanical,8,17,5399
2014-08-29T06:41:00Z,8/29/14,2014,8,29,Fri,6,41,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,12947
2014-08-29T06:42:00Z,8/29/14,2014,8,29,Fri,6,42,Silver,Wiehle-Reston East,Stadium-Armory,a brake problem,Mechanical,9,23,3022
2014-08-29T06:53:00Z,8/29/14,2014,8,29,Fri,6,53,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,12947
2014-08-29T07:15:00Z,8/29/14,2014,8,29,Fri,7,15,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6541
2014-08-29T07:30:00Z,8/29/14,2014,8,29,Fri,7,30,Silver,Wiehle-Reston East,Eastern Market,a door problem,Mechanical,9,21,6261
2014-08-29T07:38:00Z,8/29/14,2014,8,29,Fri,7,38,Silver,Largo Town Center,Wiehle-Reston East,did not operate,Train delay,6,1,NA
2014-08-29T07:42:00Z,8/29/14,2014,8,29,Fri,7,42,Yellow,Franconia-Springfield,Fort Totten,a brake problem,Mechanical,12,17,7976
2014-08-29T07:59:00Z,8/29/14,2014,8,29,Fri,7,59,Orange,New Carrollton,Rosslyn,a door problem,Mechanical,14,9,15460
2014-08-29T09:30:00Z,8/29/14,2014,8,29,Fri,9,30,Red,Silver Spring,Rhode Island Ave-Brentwood,a brake problem,Mechanical,3,20,6070
2014-08-29T10:32:00Z,8/29/14,2014,8,29,Fri,10,32,Blue,Largo Town Center,Eastern Market,a signal problem,Mechanical,9,20,6261
2014-08-29T11:19:00Z,8/29/14,2014,8,29,Fri,11,19,Red,Shady Grove,Grosvenor-Strathmore,a brake problem,Mechanical,3,5,5795
2014-08-29T14:24:00Z,8/29/14,2014,8,29,Fri,14,24,Red,Glenmont,Silver Spring,a brake problem,Mechanical,7,24,13195
2014-08-29T14:30:00Z,8/29/14,2014,8,29,Fri,14,30,Red,Glenmont,Brookland-CUA,a brake problem,Mechanical,5,21,6673
2014-08-29T15:01:00Z,8/29/14,2014,8,29,Fri,15,1,Red,Grosvenor,Farragut North,a door problem,Mechanical,6,14,25398
2014-08-29T15:15:00Z,8/29/14,2014,8,29,Fri,15,15,Red,Shady Grove,Gallery Pl-Chinatown,a door problem,Mechanical,5,16,25780
2014-08-29T16:01:00Z,8/29/14,2014,8,29,Fri,16,1,Red,Glenmont,Shady Grove,did not operate,Train delay,6,1,13308
2014-08-29T16:05:00Z,8/29/14,2014,8,29,Fri,16,5,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,12947
2014-08-29T17:01:00Z,8/29/14,2014,8,29,Fri,17,1,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6457
2014-08-29T19:04:00Z,8/29/14,2014,8,29,Fri,19,4,Orange,Vienna,West Falls Church,an equipment problem,Mechanical,6,3,10597
2014-08-29T20:13:00Z,8/29/14,2014,8,29,Fri,20,13,Red,Shady Grove,Fort Totten,a track problem,Track obstruction,9,22,7976
2014-08-28T05:07:00Z,8/28/14,2014,8,28,Thu,5,7,Yellow,Huntington,West Hyattsville,an operational problem,Train delay,7,18,3995
2014-08-28T05:15:00Z,8/28/14,2014,8,28,Thu,5,15,Orange,New Carrollton,Vienna-Fairfax,late clearing track equipment,Maintenance,8,1,12947
2014-08-28T06:42:00Z,8/28/14,2014,8,28,Thu,6,42,Orange,New Carrollton,Dunn Loring-Merrifield,an equipment problem,Mechanical,6,2,5347
2014-08-28T06:50:00Z,8/28/14,2014,8,28,Thu,6,50,Red,Shady Grove,Medical Center,a brake problem,Mechanical,6,6,5988
2014-08-28T07:05:00Z,8/28/14,2014,8,28,Thu,7,5,Red,Shady Grove,Grosvenor-Strathmore,did not operate,Train delay,6,5,5795
2014-08-28T07:13:00Z,8/28/14,2014,8,28,Thu,7,13,Silver,Largo Town Center,Smithsonian,a door problem,Mechanical,6,17,10911
2014-08-28T07:16:00Z,8/28/14,2014,8,28,Thu,7,16,Red,Shady Grove,Wheaton,a brake problem,Mechanical,6,26,4227
2014-08-28T07:19:00Z,8/28/14,2014,8,28,Thu,7,19,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6457
2014-08-28T07:40:00Z,8/28/14,2014,8,28,Thu,7,40,Orange,Vienna,New Carrollton,did not operate,Train delay,6,26,9098
2014-08-28T07:57:00Z,8/28/14,2014,8,28,Thu,7,57,Green,Greenbelt,Branch Ave,did not operate,Train delay,4,1,6457
2014-08-28T08:17:00Z,8/28/14,2014,8,28,Thu,8,17,Red,Silver Spring,Grosvenor-Strathmore,did not operate,Train delay,6,5,5795
2014-08-28T08:22:00Z,8/28/14,2014,8,28,Thu,8,22,Red,Silver Spring,Friendship Heights,a brake problem,Mechanical,6,8,9620
2014-08-28T09:09:00Z,8/28/14,2014,8,28,Thu,9,9,Red,Shady Grove,Rhode Island Ave-Brentwood,a brake problem,Mechanical,3,20,6070
2014-08-28T09:10:00Z,8/28/14,2014,8,28,Thu,9,10,Orange,Vienna,Federal Center SW,a brake problem,Mechanical,23,17,5399
2014-08-28T10:02:00Z,8/28/14,2014,8,28,Thu,10,2,Orange,New Carrollton,West Falls Church,a brake problem,Mechanical,12,3,10597
2014-08-28T13:49:00Z,8/28/14,2014,8,28,Thu,13,49,Red,Glenmont,Wheaton,a brake problem,Mechanical,15,26,4227
2014-08-28T14:35:00Z,8/28/14,2014,8,28,Thu,14,35,Red,Shady Grove,Judiciary Sq,a signal problem,Mechanical,8,17,8960
2014-08-28T14:51:00Z,8/28/14,2014,8,28,Thu,14,51,Orange,New Carrollton,Vienna-Fairfax,a signal problem,Mechanical,12,1,12947
2014-08-28T15:05:00Z,8/28/14,2014,8,28,Thu,15,5,Blue,Largo Town Center,Franconia-Springfield,a brake problem,Mechanical,12,1,8175
2014-08-28T15:52:00Z,8/28/14,2014,8,28,Thu,15,52,Orange,Vienna,Potomac Ave,a door problem,Mechanical,6,20,3834
2014-08-28T16:01:00Z,8/28/14,2014,8,28,Thu,16,1,Green,Branch Avenue,Greenbelt,a signal problem,Mechanical,9,21,6541
2014-08-28T16:09:00Z,8/28/14,2014,8,28,Thu,16,9,Green,Greenbelt,College Park-U of MD,schedule adherence/improved train spacing,Train delay,6,20,4604
2014-08-28T18:19:00Z,8/28/14,2014,8,28,Thu,18,19,Orange,New Carrollton,East Falls Church,a brake problem,Mechanical,8,4,4163
2014-08-28T18:32:00Z,8/28/14,2014,8,28,Thu,18,32,Red,Silver Spring,Dupont Circle,a brake problem,Mechanical,4,13,20889
2014-08-28T20:40:00Z,8/28/14,2014,8,28,Thu,20,40,Red,Glenmont,Shady Grove,an operational problem,Train delay,6,1,13308
2014-08-27T05:15:00Z,8/27/14,2014,8,27,Wed,5,15,Orange,Vienna,New Carrollton,did not operate,Train delay,8,26,9098
2014-08-27T05:43:00Z,8/27/14,2014,8,27,Wed,5,43,Red,Shady Grove,Glenmont,did not operate,Train delay,6,27,6270
2014-08-27T06:18:00Z,8/27/14,2014,8,27,Wed,6,18,Red,Glenmont,Rockville,a brake problem,Mechanical,7,2,4769
2014-08-27T06:31:00Z,8/27/14,2014,8,27,Wed,6,31,Orange,New Carrollton,East Falls Church,a brake problem,Mechanical,8,4,4163
2014-08-27T06:38:00Z,8/27/14,2014,8,27,Wed,6,38,Silver,Wiehle-Reston East,McLean,an equipment problem,Mechanical,6,5,NA
2014-08-27T06:50:00Z,8/27/14,2014,8,27,Wed,6,50,Orange,Vienna,Smithsonian,a door problem,Mechanical,8,15,10911
2014-08-27T06:57:00Z,8/27/14,2014,8,27,Wed,6,57,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6541
2014-08-27T06:58:00Z,8/27/14,2014,8,27,Wed,6,58,Orange,Vienna,New Carrollton,did not operate,Train delay,6,26,9098
2014-08-27T07:10:00Z,8/27/14,2014,8,27,Wed,7,10,Orange,Vienna,New Carrollton,did not operate,Train delay,6,26,9098
2014-08-27T11:27:00Z,8/27/14,2014,8,27,Wed,11,27,Yellow,Huntington,Georgia Ave-Petworth,maintenance activity,Maintenance,4,16,6408
2014-08-27T11:59:00Z,8/27/14,2014,8,27,Wed,11,59,Red,Shady Grove,Silver Spring,did not operate,Train delay,6,24,13195
2014-08-27T14:00:00Z,8/27/14,2014,8,27,Wed,14,0,Orange,New Carrollton,Cheverly,a track problem,Track obstruction,14,24,1493
2014-08-27T15:11:00Z,8/27/14,2014,8,27,Wed,15,11,Green,Branch Avenue,Greenbelt,did not operate,Train delay,4,21,6541
2014-08-27T15:30:00Z,8/27/14,2014,8,27,Wed,15,30,Orange,New Carrollton,East Falls Church,did not operate,Train delay,6,4,4163
2014-08-27T15:51:00Z,8/27/14,2014,8,27,Wed,15,51,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,12947
2014-08-27T16:43:00Z,8/27/14,2014,8,27,Wed,16,43,Green,Greenbelt,Branch Ave,did not operate,Train delay,12,1,6457
2014-08-27T16:54:00Z,8/27/14,2014,8,27,Wed,16,54,Green,Branch Avenue,Southern Ave,schedule adherence/improved train spacing,Train delay,6,4,5349
2014-08-27T17:10:00Z,8/27/14,2014,8,27,Wed,17,10,Red,Shady Grove,Fort Totten,a brake problem,Mechanical,5,22,7976
2014-08-26T06:11:00Z,8/26/14,2014,8,26,Tue,6,11,Silver,Wiehle-Reston East,McLean,a door problem,Mechanical,5,5,NA
2014-08-26T06:44:00Z,8/26/14,2014,8,26,Tue,6,44,Yellow,Huntington,Braddock Rd,schedule adherence/improved train spacing,Train delay,6,4,4631
2014-08-26T06:53:00Z,8/26/14,2014,8,26,Tue,6,53,Yellow,Mt. Vernon Square,Huntington,did not operate,Train delay,6,1,8314
2014-08-26T07:07:00Z,8/26/14,2014,8,26,Tue,7,7,Red,Silver Spring,Cleveland Park,a brake problem,Mechanical,8,11,4514
2014-08-26T07:22:00Z,8/26/14,2014,8,26,Tue,7,22,Orange,Vienna,New Carrollton,did not operate,Train delay,6,26,9098
2014-08-26T07:25:00Z,8/26/14,2014,8,26,Tue,7,25,Green,Greenbelt,Branch Ave,did not operate,Train delay,6,1,6457
